Input,Output
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_Psychopharmacology.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_Renewable_and_Sustainable_Energy.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_Research_in_International_Education.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_Scottish_Philosophy.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_Sex_Education_and_Therapy.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_Social_Work.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_South_Asian_Development.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_Strategic_Studies.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_Teacher_Education.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_WorldSystems_Research.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_Zoological_Systematics_and_Evolutionary_Research.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_the_American_Ceramic_Society.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_the_Evangelical_Theological_Society.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_the_International_Association_of_Providers_of_AIDS_Care.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_of_the_ReninAngiotensinAldosterone_System.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Journal_on_African_Philosophy.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Jubilat.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Kennedy_Institute_of_Ethics_Journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Kokka.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Language_and_Speech.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Learning__Behavior.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Lesbian_Feminist_Circle.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Leukemia__Lymphoma.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Life_Sciences_in_Space_Research.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Lighting_Research__Technology.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Linguistic_Inquiry.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Management_in_Education.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Manufacturing__Service_Operations_Management.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Marine_Biology_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Mayihlome_News.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Mediapart.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Medical_History_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Medieval_Archaeology_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Modern_Physics_Letters_B.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Molecular_Biotechnology.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Molecular_Physics_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Nano_Letters.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Nanoscale_Research_Letters.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Nature_Materials.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Nature_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Neurogenetics_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_New_Letters.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_New_Testament_Studies.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Norwegian_Archaeological_Review.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Numerische_Mathematik.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Optics_Letters.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Organic_Process_Research__Development.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Organization_Studies_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Oriens_Christianus.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Ostraka.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Oxford_Development_Studies.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Pacific_Journal_of_Mathematics.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Pacific_Northwest_Quarterly.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Palliative_Medicine_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Parallel_Processing_Letters.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Party_Politics.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Perfusion_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Personalized_Medicine_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Philadelphia_Jewish_Voice.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Philosophical_Magazine.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Philosophical_Perspectives.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Physics_Letters.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Phytopathologia_Mediterranea.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Political_Geography_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Politics.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Politics_Philosophy__Economics_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Politique_africaine.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Polymer_Journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Prabuddha_Bharata.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Problems_of_PostCommunism.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Proceedings_of_the_Institution_of_Mechanical_Engineers_Part_L_Journal_of_Materials_Design_and_Applications.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Proceedings_of_the_Institution_of_Mechanical_Engineers_Part_P_Journal_of_Sports_Engineering_and_Technology.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Professional_Ethics_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Projections_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Psychiatric_Quarterly.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Psychoanalysis_and_History.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Reformation_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Regional_Studies_magazine.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Representation_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Reproductive_Sciences.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Review__Expositor.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Review_of_International_Political_Economy.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Review_of_International_Studies.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Salmagundi_magazine.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Scandinavian_Journal_of_Work_Environment__Health.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Scanning_The_Journal_of_Scanning_Microscopies.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Scientia_Marina.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Scottish_Affairs.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Seizure_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Semeia.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Shofar_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Simulation_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Slavic_Review.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Small_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Society_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Sociological_Research_Online.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Sociological_Theory_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_South_African_Geographical_Journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Speculum_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Studies_in_American_Indian_Literatures.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Studies_in_Canadian_Literature.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Suicide_and_Life_Threatening_Behavior.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Syntax_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_TUGboat.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Television__New_Media.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Astronomical_Journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Baum_Bugle.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Bulletin_of_the_Center_for_Childrens_Books.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_City_Record.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Common_magazine.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Condor_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Economic_History_Review.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Journal_of_Commonwealth_Literature.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Journal_of_Positive_Psychology.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Lonergan_Review.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Modern_Schoolman.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Nautilus_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Philosopher.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_The_Tablet.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Theoretical_and_Mathematical_Physics.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Thesis_Eleven.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Tourism_and_Hospitality_Research.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Training_and_Education_in_Professional_Psychology.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Tulane_European_and_Civil_Law_Forum.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Tulane_Journal_of_Technology_and_Intellectual_Property.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Twin_Research_and_Human_Genetics.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Urban_Studies_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Vetus_Testamentum.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Vivekodayam.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_War_in_History.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Westminster_Theological_Journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_WorkingUSA.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_World_Development_journal.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Zhizn_Natsionalnostei.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/AcademicJournal_Zoosystematics_and_Evolution.jpg,AcademicJournal
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_August_Warberg.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Betty_Lawford.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Bosco_Wong.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Colin_KeithJohnston.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Diora_Baird.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Genine_Graham.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Ittoku_Kishibe.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Jack_McKenzie_actor.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Jan_Erik_Lindqvist.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Kristina_Adolphson.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Laurent_Lafitte.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Lawson_Butt.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Louis_Cheung.jpg,Actor
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Actor_Mandy_Wong.jpg,Actor
